image_path,alarme,weapon_detection_best_status,weapon_detection_best_detections,weapon_detection_best2_status,weapon_detection_best2_detections,weapon_detection_model_status,weapon_detection_model_detections,weapon_detection_EffientNet_status,weapon_detection_EffientNet_detections,emotion_recognition_deepface_status,emotion_recognition_deepface_emotions,emotion_recognition_fer_status,emotion_recognition_fer_emotions,environment_detection_violenceEnvironment_detection_status,environment_detection_violenceEnvironment_detection_detections
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000439525.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 99.95864629498996}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000439715.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 99.34898014956595}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000439773.jpg,0,success,[],success,"[{'label': 'gun', 'confidence': 0.8275710940361023}]",success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 83.97997617721558}",success,"{'emotion': 'neutral', 'confidence': 0.96}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000440171.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 99.99978542327881}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000441491.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 73.52823615074158}",success,"{'emotion': 'happy', 'confidence': 0.77}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000442161.jpg,0,success,"[{'label': 'guns', 'confidence': 0.540518045425415}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 45.149677991867065}",success,"{'emotion': 'neutral', 'confidence': 0.63}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000443426.jpg,0,success,[],success,[],success,"[{'label': 'Gun', 'confidence': 0.7256658673286438}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 99.58891277445403}",success,"{'emotion': 'neutral', 'confidence': 0.66}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000443844.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 99.99977350234985}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000443969.jpg,0,success,"[{'label': 'guns', 'confidence': 0.626047670841217}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 91.61834716796875}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000444142.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 99.99558925628662}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000445999.jpg,0,success,[],success,[],success,[],success,"[{'label': 'weapon', 'confidence': 0.9762247800827026, 'bounding_box': {'x1': 276, 'y1': 137, 'x2': 356, 'y2': 208}}]",success,"{'emotion': 'neutral', 'confidence': 77.50232085599427}",success,"{'emotion': 'sad', 'confidence': 0.52}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000446651.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 56.99045401754701}",success,"{'emotion': 'sad', 'confidence': 0.83}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000447088.jpg,0,success,[],success,"[{'label': 'gun', 'confidence': 0.6544919013977051}]",success,"[{'label': 'rifle', 'confidence': 0.5597400665283203}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 99.78086352348328}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000447917.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 93.21742653846741}",success,"{'emotion': 'sad', 'confidence': 0.46}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000448256.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 90.28079509735107}",success,"{'emotion': 'angry', 'confidence': 0.35}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000448365.jpg,0,success,[],success,[],success,"[{'label': 'Gun', 'confidence': 0.5437565445899963}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 99.88229870796204}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000449312.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.99206662130753}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000450075.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 95.3315258026123}",success,"{'emotion': 'neutral', 'confidence': 0.58}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000454067.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 99.98283386230469}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000454404.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 55.348241329193115}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000456559.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 99.9923586845398}",success,"{'emotion': 'happy', 'confidence': 0.38}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000458755.jpg,0,success,[],success,[],success,"[{'label': 'Grenade', 'confidence': 0.6070911288261414}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 44.09581124782562}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000458992.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 90.15389680862427}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000459272.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.8211145401001}",success,"{'emotion': 'sad', 'confidence': 0.35}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000459662.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 94.87825005520881}",success,"{'emotion': 'sad', 'confidence': 0.42}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000460683.jpg,0,success,"[{'label': 'knife', 'confidence': 0.757783830165863}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 76.34664632956066}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000461009.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.90545510682196}",success,"{'emotion': 'neutral', 'confidence': 0.57}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000462031.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 100.0}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000463174.jpg,0,success,[],success,[],success,"[{'label': 'Gun', 'confidence': 0.6821182370185852}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 99.99034404754639}",success,"{'emotion': 'angry', 'confidence': 0.32}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000463918.jpg,0,success,"[{'label': 'knife', 'confidence': 0.5307651162147522}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 93.72774921225006}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000464144.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 92.78025713202273}",success,"{'emotion': 'happy', 'confidence': 0.56}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000464824.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 99.99917149538824}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000465129.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 73.09412039448266}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000465179.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 81.2953770160675}",success,"{'emotion': 'neutral', 'confidence': 0.56}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000465549.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 99.99041557426267}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000465822.jpg,0,success,"[{'label': 'guns', 'confidence': 0.7728707194328308}, {'label': 'guns', 'confidence': 0.7322759032249451}]",success,[],success,"[{'label': 'Gun', 'confidence': 0.6726515889167786}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 91.42748713493347}",success,"{'emotion': 'angry', 'confidence': 0.32}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000465836.jpg,0,success,[],success,[],success,"[{'label': 'Knife', 'confidence': 0.5296235680580139}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 100.0}",success,"{'emotion': 'sad', 'confidence': 0.28}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000466125.jpg,0,success,"[{'label': 'guns', 'confidence': 0.5757638812065125}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.99980926513672}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000466602.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 96.77519202232361}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000466986.jpg,0,success,"[{'label': 'knife', 'confidence': 0.8374451994895935}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 69.00877356529236}",success,"{'emotion': 'happy', 'confidence': 0.82}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000467176.jpg,0,success,"[{'label': 'guns', 'confidence': 0.6017355918884277}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 82.29478808703564}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000471087.jpg,0,success,[],success,[],success,"[{'label': 'Pistol', 'confidence': 0.7927963137626648}]",success,"[{'label': 'weapon', 'confidence': 0.8112761974334717, 'bounding_box': {'x1': 0, 'y1': 316, 'x2': 356, 'y2': 480}}]",success,"{'emotion': 'sad', 'confidence': 33.6964000825405}",success,"{'emotion': 'happy', 'confidence': 0.47}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000480936.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 60.90238690376282}",success,"{'emotion': 'happy', 'confidence': 0.5}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000483667.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 97.4765120432682}",success,"{'emotion': 'neutral', 'confidence': 0.38}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000488673.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 99.08769726753235}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000488710.jpg,0,success,[],success,[],success,"[{'label': 'Gun', 'confidence': 0.695938766002655}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 94.55246925354004}",success,"{'emotion': 'happy', 'confidence': 0.99}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000489339.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 74.38318576712524}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000489611.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 67.4831905981075}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000489764.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 86.75343236368089}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000489924.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 94.91095603573847}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000491008.jpg,0,success,"[{'label': 'guns', 'confidence': 0.727300226688385}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 90.58802723884583}",success,"{'emotion': 'neutral', 'confidence': 0.44}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000491090.jpg,0,success,"[{'label': 'guns', 'confidence': 0.5040305256843567}]",success,[],success,"[{'label': 'Grenade', 'confidence': 0.5607326030731201}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.99819993972778}",success,"{'emotion': 'happy', 'confidence': 1.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000491366.jpg,0,success,[],success,"[{'label': 'gun', 'confidence': 0.6431567072868347}]",success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 59.72999334335327}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000491464.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 84.62383655451754}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000491613.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 90.9342359382825}",success,"{'emotion': 'neutral', 'confidence': 0.29}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000491867.jpg,0,success,[],success,[],success,"[{'label': 'Gun', 'confidence': 0.599370539188385}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.33611746645674}",success,"{'emotion': 'happy', 'confidence': 0.99}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000492110.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 99.7762620315708}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000492284.jpg,0,success,"[{'label': 'guns', 'confidence': 0.5823977589607239}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 73.5428122929111}",success,"{'emotion': 'sad', 'confidence': 0.72}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000492362.jpg,0,success,"[{'label': 'guns', 'confidence': 0.5517449975013733}, {'label': 'guns', 'confidence': 0.5472980737686157}]",success,"[{'label': 'gun', 'confidence': 0.6266570091247559}]",success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 91.55602404809142}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000492937.jpg,0,success,[],success,"[{'label': 'gun', 'confidence': 0.6384866237640381}]",success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 99.96768236160278}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000492968.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 79.39244508743286}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000493864.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 98.02314615525557}",success,"{'emotion': 'happy', 'confidence': 0.97}",success,[]
